id,latitude,longitude,combinate_id
16884012,40.85622,-73.93147,29
16884027,40.80443,-73.94546,16
16885058,40.70097,-73.9381,32
16892151,40.70513,-73.93063,10
16893030,40.75951,-73.98796,72
16895217,40.7244,-73.93913,23
16897115,40.79241,-73.97262,6
16897571,40.71974,-73.99263,18
16897611,40.71873,-73.99073,18
16898313,40.68583,-73.98267,39
16911317,40.7658,-73.98178,1
16912472,40.72951,-73.98239,15
16914299,40.6675,-73.97694,28
16914748,40.68498,-73.92613,3
16916191,40.681,-73.94707,3
16916234,40.73948,-73.97643,24
16916510,40.80766,-73.96594,46
16916708,40.77707,-73.91887,49
16916926,40.65998,-73.97811,13
16917171,40.73459,-74.00143,8
16917225,40.71427,-73.99261,7
16923912,40.71848,-73.85025,63
16925647,40.66063,-73.98348,13
16927533,40.70588,-74.0159,84
16929145,40.77759,-73.95321,26
16930274,40.76868,-73.95744,26
16930662,40.76964,-73.91559,55
16930707,40.68203,-73.97834,28
16931894,40.70079,-73.91847,32
16932674,40.6978,-73.91677,32
16933257,40.62158,-74.02394,88
16933481,40.66398,-73.99041,9
16936036,40.72155,-73.94414,23
16937801,40.82793,-73.94349,16
16940597,40.75154,-73.8757,97
16944182,40.66926,-73.93211,58
16944820,40.82692,-73.92183,137
16945093,40.75166,-73.99506,22
16947113,40.7176,-73.95359,10
16954330,40.80934,-73.95072,16
16959759,40.67244,-73.93745,58
16960374,40.82167,-73.94988,16
16960760,40.71976,-73.96052,10
16961126,40.71586,-73.95395,10
16962471,40.80618,-73.95318,16
16963544,40.73126,-73.98149,126
16964141,40.63552,-74.12125,169
16965072,40.69309,-73.94987,3
16965094,40.74552,-73.88285,79
16965291,40.78068,-73.9767,6
16965705,40.83498,-73.94214,29
16965968,40.7128,-73.98909,18
16965972,40.71203,-73.99008,18
16969156,40.75784,-73.96088,1
16972627,40.77786,-73.98066,6
16974611,40.6291,-74.08474,54
16976026,40.65292,-73.73652,182
16976215,40.7429,-73.99344,22
16976267,40.72804,-73.86147,85
16981845,40.7251,-73.98914,15
16983203,40.69637,-73.81034,21
16987293,40.6944,-73.96606,2
16987479,40.69259,-73.9665,2
16991994,40.77743,-73.94977,26
16992922,40.70829,-74.01405,84
16994272,40.80926,-73.95419,16
16996664,40.77898,-73.94983,26
16999426,40.77103,-73.91409,49
16999617,40.67762,-73.97097,27
17000577,40.70081,-73.99503,31
17005665,40.78568,-73.94868,11
17006745,40.7097,-73.95411,10
17006956,40.65729,-73.99917,4
17007971,40.72651,-73.86173,85
17008022,40.81037,-73.95833,46
17009742,40.68482,-73.98302,39
17013623,40.72556,-73.94368,23
17013882,40.76882,-73.92793,55
17014809,40.80871,-73.95449,16
17018418,40.83834,-73.94056,29
17020317,40.68125,-73.97236,27
17023406,40.76625,-73.92447,55
17023591,40.74202,-73.78821,151
17025412,40.72078,-73.99473,25
17025831,40.77673,-73.98011,6
17026435,40.69482,-73.91165,32
17029482,40.73452,-74.00825,8
17029570,40.69725,-73.90287,44
17029902,40.72727,-73.86223,85
17031720,40.79149,-73.94658,11
17037199,40.7265,-73.98278,15
17041225,40.72881,-73.95817,23
17042235,40.71247,-73.96155,10
17043121,40.72085,-73.98895,18
17043468,40.77428,-73.95363,26
17044854,40.85615,-73.90077,136
17045905,40.72425,-73.98976,15
17045913,40.73076,-73.95575,23
17046562,40.63956,-73.93235,65
17070798,40.74615,-73.91558,40
17072544,40.71485,-73.99157,7
17073870,40.59322,-74.06857,83
17075535,40.64359,-74.08228,41
17076329,40.7658,-73.98218,1
17076571,40.78461,-73.97627,6
17078010,40.70072,-73.91594,32
17084539,40.75662,-73.98749,72
17085792,40.68249,-73.97787,28
17088382,40.77158,-73.95786,26
17093180,40.77058,-73.95358,26
17093264,40.68118,-73.86057,131
17095035,40.86686,-73.84207,174
17095350,40.732,-73.99959,52
17095925,40.68699,-73.9056,32
17095971,40.73576,-73.85434,63
17097239,40.57575,-73.98465,189
17097495,40.80926,-73.94979,16
17097898,40.75902,-73.9154,55
17104272,40.69471,-73.93736,3
17105446,40.77811,-73.91065,49
17106473,40.68255,-73.99281,33
17106644,40.67395,-73.95682,58
17106705,40.58718,-73.81541,62
17107385,40.74993,-73.91346,40
17107608,40.68503,-73.90914,32
17107656,40.72709,-73.98612,15
17108395,40.76646,-73.92847,55
17117602,40.71449,-73.99094,7
17117631,40.80937,-73.94989,16
17118782,40.72576,-73.97908,15
17120052,40.7252,-73.98339,15
17121563,40.82376,-73.94198,16
17122054,40.80999,-73.93946,11
17122439,40.80827,-73.93813,11
17122814,40.79315,-73.93984,11
17123646,40.64672,-74.00087,4
17123684,40.75659,-73.99313,5
17129825,40.80437,-73.96387,46
17130293,40.71506,-73.94158,10
17133439,40.74433,-73.98318,1
17133664,40.64309,-73.97707,86
17134357,40.78587,-73.97468,6
17137626,40.82935,-73.94255,16
17139266,40.67461,-73.98379,28
17140782,40.71779,-73.96337,10
17141182,40.80338,-73.9636,46
17141413,40.70575,-73.90171,44
17141884,40.75151,-73.97114,1
17142987,40.84752,-73.82797,167
17147561,40.73109,-73.98234,15
17149950,40.75029,-73.98402,1
17151145,40.73394,-74.00302,8
17151230,40.7204,-74.00047,36
17152737,40.74353,-73.99709,22
17153913,40.72399,-73.95166,23
17154204,40.65439,-73.73185,182
17155039,40.80224,-73.93732,11
17156147,40.67685,-73.94033,58
17157438,40.67627,-73.95024,58
17157615,40.72584,-73.9894,15
17158871,40.69754,-73.99298,31
17168288,40.65089,-74.00432,4
17171691,40.69891,-73.98423,115
17172375,40.76106,-73.98627,72
17173473,40.7265,-73.86017,85
17177726,40.68361,-73.98671,34
17178617,40.69838,-73.93527,32
17186648,40.67055,-73.94616,58
17187219,40.65221,-73.95848,17
17187942,40.80268,-73.94051,11
17188328,40.73376,-73.99982,8
17188790,40.67365,-73.96384,27
17189799,40.7544,-73.96721,1
17189819,40.67704,-73.91484,3
17190977,40.79499,-73.97292,6
17192158,40.84543,-73.9401,29
17192309,40.69149,-73.91291,32
17208528,40.69423,-73.91993,32
17209321,40.72045,-73.99004,18
17209680,40.72334,-73.9839,15
17210810,40.73532,-74.0031,8
17210984,40.68148,-73.99315,33
17212052,40.71262,-73.96251,10
17213645,40.77915,-73.9765,6
17218433,40.73899,-73.99912,22
17219303,40.72723,-73.99186,48
17219608,40.69645,-73.90223,44
17220307,40.69819,-73.99324,31
17222011,40.73556,-73.98913,69
17222454,40.76367,-73.87088,102
17223109,40.73977,-73.99938,22
17223725,40.75455,-73.92006,20
17223884,40.63333,-74.03166,88
17224136,40.76043,-73.91465,55
17224797,40.78141,-73.97681,6
17231011,40.73048,-73.85331,85
17233611,40.7363,-73.98969,69
17234796,40.772,-73.91848,49
17234955,40.77747,-73.95193,26
17236095,40.77878,-73.9501,26
17237486,40.74281,-73.99969,22
17237922,40.70721,-73.95341,10
17238536,40.68355,-73.9397,3
17239021,40.72598,-73.98856,15
17239212,40.6707,-73.99118,34
17239321,40.72759,-73.98619,15
17239678,40.71059,-74.01809,99
17239807,40.67202,-73.922,58
17242854,40.83243,-73.92035,104
17249297,40.68757,-73.95006,3
17249755,40.69,-73.93783,3
17251611,40.7578,-73.92368,55
17252229,40.67404,-73.88276,71
17254708,40.81288,-73.94155,16
17254855,40.72317,-73.94856,23
17255171,40.80387,-73.96367,46
17255526,40.69718,-73.92157,32
17255880,40.6752,-73.93215,58
17255913,40.76407,-73.99203,5
17256012,40.69397,-73.92649,32
17257339,40.64508,-74.08126,41
17257473,40.81922,-73.95672,16
17258228,40.85076,-73.94047,29
17261922,40.74705,-73.90792,30
17263207,40.60877,-73.97382,76
17263550,40.80754,-73.95151,16
17265284,40.6027,-73.9486,73
17266124,40.66812,-73.76303,156
17266255,40.73115,-74.00429,8
17267017,40.67013,-73.94397,58
17267665,40.66977,-73.94341,58
17268091,40.67083,-73.94808,58
17268340,40.68318,-73.91682,3
17269342,40.76269,-73.99139,5
17270768,40.72385,-73.9458,23
17277132,40.69343,-73.99611,31
17278544,40.72699,-73.9581,23
17280743,40.76579,-73.97701,1
17281347,40.68749,-73.98701,39
17286647,40.72645,-73.98591,15
17294950,40.69554,-73.92458,32
17295864,40.78272,-73.98272,6
17297014,40.73958,-73.9975,22
17297467,40.64774,-73.96517,17
17297799,40.7179,-73.95702,10
17297939,40.7609,-73.99375,5
17298366,40.70206,-73.98804,116
17298590,40.72938,-73.95675,23
17299278,40.70245,-73.9427,10
17299611,40.73381,-74.00365,8
17300167,40.71186,-73.95402,10
17302040,40.68957,-73.9457,3
17302836,40.76875,-73.95965,26
17304795,40.80238,-73.96503,6
17304849,40.67756,-73.95427,58
17305490,40.76752,-73.9314,55
17306128,40.69616,-73.96198,2
17306146,40.69521,-73.96199,2
17306148,40.69526,-73.96232,2
17310907,40.6491,-73.92713,65
17311213,40.69652,-73.92351,32
17311284,40.65258,-73.9624,17
17314298,40.68766,-73.99125,37
17316053,40.67559,-73.94523,58
17316565,40.68328,-73.99846,33
17317366,40.74511,-73.9778,24
17317934,40.7261,-73.98421,15
17318207,40.60382,-74.01083,193
17318814,40.81961,-73.94583,16
17321243,40.711,-73.94951,10
17329054,40.76326,-73.91673,55
17329090,40.73023,-74.00294,8
17330186,40.73241,-73.98878,15
17331192,40.71372,-73.96326,10
17332200,40.64769,-73.97435,86
17333015,40.82357,-73.953,16
17339881,40.68469,-73.947,3
17342599,40.84114,-73.93639,29
17344027,40.74462,-74.00139,22
17345621,40.67656,-73.93705,58
17345954,40.7171,-73.99392,7
17346379,40.84099,-73.93694,29
17347938,40.75651,-73.91485,55
17349377,40.84417,-73.94063,29
17360353,40.7456,-74.00107,22
17365005,40.76253,-73.95001,51
17365636,40.7355,-73.95677,23
17366042,40.80391,-73.96576,46
17366807,40.72117,-73.98215,15
17366942,40.80113,-73.95287,16
17367004,40.7435,-74.00119,22
17367175,40.70616,-73.92918,10
17367187,40.83173,-73.92824,43
17368006,40.74819,-73.9954,22
17369530,40.83712,-73.94664,29
17370778,40.67005,-73.97981,28
17371795,40.71304,-73.96497,10
17375118,40.72682,-73.99385,48
17380055,40.68146,-73.94757,3
17380431,40.67135,-73.97759,28
17380887,40.71059,-73.96002,10
17381819,40.72056,-73.98539,18
17382067,40.77279,-73.94696,26
17382091,40.71512,-73.81928,93
17383253,40.79533,-73.9629,6
17383430,40.64727,-73.96096,17
17383677,40.64596,-74.08059,41
17383929,40.67561,-73.93138,58
17385564,40.75832,-73.91448,55
17385865,40.73889,-73.87713,79
17385892,40.73828,-73.98954,69
17387259,40.65642,-73.96085,19
17396669,40.67293,-73.93273,58
17398122,40.81631,-73.9406,16
17400624,40.78007,-73.94803,26
17405175,40.66561,-73.81103,145
17405699,40.74389,-73.98409,1
17405812,40.80355,-73.96831,6
17411672,40.69392,-73.9472,3
17415890,40.71813,-73.95822,10
17417619,40.64465,-73.97871,86
17418006,40.69206,-73.74546,184
17418177,40.66971,-73.94351,58
17419342,40.80717,-73.95065,16
17420370,40.68083,-73.94445,3
17420832,40.64551,-73.9981,109
17423245,40.79877,-73.93964,11
17430215,40.74883,-73.99995,22
17430853,40.72749,-73.86035,85
17430920,40.76437,-73.94844,51
17431995,40.73521,-73.98147,69
17433572,40.80717,-73.95065,16
17434184,40.80717,-73.95065,16
17434977,40.71942,-73.94272,10
17435074,40.60913,-73.95254,73
17437106,40.81302,-73.95349,16
17437772,40.8255,-73.9435,16
17441150,40.68904,-73.92982,3
17442248,40.79215,-73.97108,6
17446640,40.72214,-73.93725,23
17447049,40.70247,-73.93524,10
17447150,40.78688,-73.97403,6
17447168,40.70818,-73.94952,10
17448930,40.71447,-73.96234,10
17450165,40.72418,-73.98646,15
17450190,40.75001,-73.98629,1
17450196,40.75326,-73.93055,20
17450633,40.6507,-73.94562,65
17456123,40.69601,-73.9069,32
17456705,40.76654,-73.98812,5
17457160,40.67613,-73.97095,27
17457491,40.6975,-73.92998,32
17458077,40.74252,-73.991,50
17458291,40.66654,-73.81219,145
17458415,40.73773,-74.00181,8
17459791,40.79358,-73.97452,6
17459930,40.71738,-73.94158,10
17461341,40.67809,-73.9128,3
17463059,40.81968,-73.9458,16
17463985,40.68409,-73.94154,3
17464043,40.71704,-73.95371,10
17464151,40.79517,-73.97555,6
17465159,40.72386,-73.98105,15
17465199,40.73565,-73.99613,52
17475107,40.84034,-73.83007,198
17475711,40.63703,-74.08423,41
17477768,40.67244,-73.95619,58
17477830,40.70537,-73.92269,32
17478246,40.71499,-73.94634,10
17478780,40.74122,-73.85334,78
17479736,40.82827,-73.94785,16
17480159,40.66906,-73.77418,21
17480275,40.81638,-73.95937,46
17480547,40.69484,-73.92499,32
17481087,40.74392,-73.9946,22
17481484,40.67519,-73.9402,58
17482187,40.73695,-73.97336,24
17489509,40.72302,-73.95068,23
17493275,40.69478,-73.96126,2
17494449,40.70105,-73.91547,32
17494530,40.68281,-73.90897,32
17495518,40.78073,-73.95013,26
17495819,40.85338,-73.93232,29
17495862,40.67167,-73.93088,58
17496320,40.72701,-73.87022,85
17496511,40.72103,-73.99866,36
17497867,40.70772,-73.94126,10
17497948,40.71264,-73.99893,114
17499587,40.74481,-73.98523,1
17500994,40.64458,-73.90285,120
17501131,40.63356,-73.95073,17
17505594,40.81108,-73.94682,16
17506469,40.71397,-73.94572,10
17508300,40.73418,-74.00621,8
17508940,40.85321,-73.93596,29
17511694,40.74896,-73.98277,1
17512277,40.74916,-73.98115,64
17512466,40.7502,-73.98289,1
17512553,40.71397,-73.94873,10
17512898,40.73484,-73.99614,52
17512944,40.76825,-73.96648,26
17513537,40.69353,-73.97431,12
17515391,40.66587,-73.98206,9
17515734,40.69499,-73.94822,3
17515870,40.70817,-74.00511,84
17516489,40.8501,-73.93749,29
17520324,40.71092,-73.96755,10
17520883,40.8178,-73.93774,16
17522686,40.67435,-73.96691,27
17524047,40.6925,-73.98613,110
17524075,40.72131,-73.98508,18
17524441,40.72778,-73.98936,15
17526131,40.6875,-73.92542,3
17527586,40.7317,-73.9833,69
17529216,40.7865,-73.94406,11
17531292,40.76199,-73.79465,38
17531493,40.79917,-73.96765,6
17531524,40.68152,-73.96276,2
17532802,40.64028,-74.01262,4
17537893,40.73571,-74.0078,8
17538067,40.69612,-73.94918,3
17539341,40.83137,-73.94117,29
17539385,40.78206,-73.94949,26
17539808,40.67987,-73.93235,3
17540291,40.67522,-73.99853,33
17541599,40.78943,-73.9478,11
17542694,40.66945,-73.93899,58
17543505,40.73222,-73.99575,52
17543905,40.74431,-73.9922,22
17545363,40.62067,-74.02942,75
17545558,40.72208,-73.98109,15
17545775,40.71786,-73.94556,10
17547029,40.70288,-73.92796,32
17549299,40.76407,-73.99322,5
17552185,40.67573,-73.97993,28
17552513,40.70887,-73.94609,10
17552955,40.84806,-73.93931,29
17554081,40.70983,-73.96495,10
17554298,40.53871,-74.16966,199
17554541,40.68326,-73.97796,28
17554981,40.7979,-73.96024,6
17555918,40.74899,-74.00403,22
17556208,40.82288,-73.95254,16
17556480,40.76548,-73.98504,5
17556509,40.71315,-73.943,10
17557873,40.64958,-73.97482,13
17558223,40.7472,-73.99274,22
17558336,40.7048,-73.91662,32
17559679,40.68196,-73.99944,33
17560078,40.77734,-73.94592,26
17560543,40.81955,-73.95587,16
17561119,40.76032,-73.96618,1
17568601,40.7002,-73.94327,3
17568638,40.72208,-73.98473,15
17569080,40.80063,-73.95223,16
17572926,40.77984,-73.94725,26
17573027,40.70682,-74.00445,84
17573354,40.73204,-73.95874,23
17574134,40.67595,-73.94132,58
17583732,40.7115,-73.9429,10
17585139,40.73104,-73.99831,52
17586450,40.69369,-73.90616,32
17587000,40.68638,-73.79007,21
17587901,40.76293,-73.91916,55
17589815,40.71569,-73.99076,7
17590729,40.80339,-73.95034,16
17591010,40.70146,-73.92887,32
17591356,40.77186,-73.95402,26
17599762,40.68886,-73.99825,37
17600777,40.66042,-73.96234,19
17601315,40.72118,-73.99602,25
17602108,40.72804,-73.98665,15
17605729,40.72833,-73.98118,15
17606753,40.69391,-73.92469,32
17607132,40.69482,-73.92248,32
17607488,40.69175,-73.94755,3
17609502,40.68073,-73.78354,21
17609541,40.69516,-73.92258,32
17610023,40.68006,-73.97248,27
17610059,40.74525,-73.99229,22
17611001,40.68787,-73.78843,21
17617905,40.74176,-73.924,40
17618903,40.67873,-73.98976,34
17620638,40.68773,-73.97902,12
17624190,40.78304,-73.91783,49
17624400,40.73414,-74.00001,8
17624418,40.62645,-74.02888,88
17625485,40.65218,-73.96193,17
17625707,40.65802,-73.95595,19
17625824,40.68119,-73.93722,3
17629651,40.64847,-73.96132,17
17630130,40.84944,-73.93777,29
17632458,40.70013,-73.90077,44
17632790,40.57577,-73.98553,189
17632840,40.57582,-73.98576,189
17634206,40.76699,-73.9848,5
17635569,40.68934,-73.99438,37
17637673,40.73756,-73.99111,22
17638709,40.66713,-73.98155,28
17640413,40.68187,-73.94589,3
17641480,40.6727,-73.95505,58
17641625,40.72588,-73.98598,15
17642625,40.7012,-73.92876,32
17651665,40.7837,-73.98234,6
17651741,40.68335,-73.91222,3
17652158,40.7087,-73.9671,10
17653243,40.71899,-73.99773,53
17654611,40.74117,-73.94904,20
17655017,40.75566,-73.9205,20
17662532,40.71612,-73.95983,10
17664316,40.67964,-73.95629,3
17664413,40.88438,-73.86397,200
17665855,40.86461,-73.92363,14
17665943,40.76245,-73.87938,102
17665996,40.5938,-73.77373,176
17666011,40.79712,-73.96117,6
17667585,40.71284,-73.96284,10
17667639,40.79563,-73.97634,6
17669480,40.68221,-73.94618,3
17669867,40.86966,-73.91675,14
17670245,40.64945,-73.96108,17
17677710,40.69872,-73.92718,32
17679645,40.81248,-73.94317,16
17679822,40.81315,-73.94747,16
17680909,40.73251,-73.79392,151
17681190,40.71889,-73.95707,10
17682543,40.73523,-73.99465,52
17682843,40.76505,-73.90918,55
17683202,40.68233,-73.97778,28
17683903,40.65598,-73.95831,19
17684067,40.64041,-73.95674,17
17684098,40.80935,-73.95786,46
17684277,40.63865,-73.95786,17
17684359,40.74054,-74.0004,22
17684828,40.77411,-73.90926,49
17684912,40.69197,-73.95849,3
17692275,40.63538,-73.95599,17
17692837,40.82837,-73.94854,16
17692964,40.7192,-74.01022,42
17697886,40.66926,-73.97862,28
17698842,40.7348,-74.00122,8
17699556,40.67268,-73.95249,58
17702057,40.7683,-73.95919,26
17703374,40.75044,-73.98601,1
17707963,40.6809,-73.78196,21
17710717,40.68968,-73.94483,3
17710842,40.69452,-73.99552,31
17711806,40.6778,-73.9135,3
17712552,40.67247,-73.94421,58
17712998,40.72864,-73.98102,15
17713865,40.76578,-73.95443,26
17716140,40.64765,-73.95804,17
17716205,40.69383,-73.98539,110
17716225,40.65531,-73.96161,19
17716237,40.7701,-73.9589,26
17716523,40.59322,-74.06857,83
17717569,40.73019,-74.00004,52
17717799,40.75708,-73.81268,38
17718694,40.69554,-73.92588,32
17719353,40.60044,-73.99341,68
17719502,40.68567,-73.93509,3
17727003,40.75065,-73.97921,64
17728208,40.72766,-73.98249,15
17728927,40.7975,-73.97161,6
17729060,40.72263,-73.99622,25
17729392,40.83748,-73.94278,29
17730019,40.68607,-73.92392,3
17730390,40.68116,-73.95726,3
17730939,40.86437,-73.83863,174
17730964,40.68683,-73.94411,3
17731252,40.67774,-73.96487,27
17731370,40.84565,-73.91684,95
17731891,40.60353,-74.01599,193
17735101,40.7606,-73.99345,5
17735760,40.77617,-73.98188,6
17737245,40.6959,-73.93817,3
17737925,40.70626,-73.95212,10
17744351,40.62241,-74.02863,75
17746222,40.8153,-73.9508,16
17749273,40.74176,-73.90631,30
17750238,40.86348,-73.92232,14
17750380,40.70849,-73.96603,10
17750661,40.86448,-73.92351,14
17751140,40.76075,-73.87943,102
17751338,40.63431,-74.02552,88
17752493,40.74864,-73.99398,22
17753121,40.70886,-73.91742,44
17754072,40.76389,-73.87155,102
17759478,40.6899,-73.95498,3
17759482,40.72194,-73.98941,18
17759520,40.80766,-73.94342,16
17764129,40.71869,-73.95158,10
17764355,40.63568,-74.07826,54
17764691,40.78549,-73.97664,6
17765841,40.75024,-73.80607,38
17766580,40.7203,-73.99172,18
17771762,40.68643,-73.91465,32
17774316,40.78866,-73.95435,11
17774731,40.80617,-73.9415,11
17774890,40.67438,-73.94071,58
17774989,40.83046,-73.94142,16
17776104,40.80113,-73.94283,11
17777286,40.80623,-73.94047,11
17777654,40.666,-73.76333,156
17778366,40.58493,-73.81736,62
17778781,40.71168,-73.9657,10
17778941,40.6921,-73.93502,3
17779504,40.66535,-73.76367,156
17779879,40.80171,-73.96623,6
17781440,40.68615,-73.78747,21
17786762,40.76428,-73.9941,5
17790958,40.72196,-73.99664,25
17791464,40.7483,-73.94531,20
17791938,40.69253,-73.99249,31
17792429,40.70973,-73.94552,10
17792856,40.76529,-73.92304,55
17793180,40.69491,-73.91266,32
17793185,40.67841,-73.9698,27
17794915,40.81733,-73.95413,16
17796112,40.64509,-73.96114,17
17796480,40.75125,-73.87644,97
17796621,40.79464,-73.97288,6
17804882,40.74211,-73.99546,22
17806485,40.68228,-73.92008,3
17806646,40.70432,-73.9267,32
17808825,40.6427,-73.91266,120
17808917,40.77666,-73.95618,26
17809161,40.72856,-73.98125,15
17809310,40.67164,-73.95326,58
17809649,40.79295,-73.93808,11
17810201,40.86442,-73.9197,14
17812919,40.80726,-73.93815,11
17813907,40.74891,-73.97846,64
17819994,40.67148,-73.97766,28
17822626,40.65749,-73.95511,19
17824129,40.74397,-73.98405,1
17824351,40.72552,-73.98657,15
17825100,40.69422,-73.96565,2
17826827,40.7233,-73.94187,23
17827910,40.76193,-73.99338,5
17828289,40.69461,-73.94825,3
17828438,40.72771,-73.98983,15
17829947,40.71666,-73.94562,10
17830470,40.67091,-73.94888,58
17831374,40.73104,-73.98684,15
17831929,40.64807,-73.96625,17
17835503,40.81213,-73.9395,16
17839052,40.66424,-73.98395,9
17839487,40.68144,-73.9426,3
17840284,40.84545,-73.93809,29
17840682,40.74107,-73.99936,22
17841354,40.71685,-73.94441,10
17842111,40.8781,-73.89998,60
17842170,40.6905,-73.94375,3
17843168,40.77048,-73.98252,6
17843852,40.79449,-73.97039,6
17843998,40.72571,-73.98789,15
17844130,40.69564,-73.99691,31
17845507,40.6632,-73.98529,9
17845650,40.75794,-73.96959,1
17848627,40.8217,-73.93751,16
17848838,40.68656,-73.9522,3
17849234,40.75538,-74.00441,22
17853353,40.86437,-73.8485,174
17855771,40.71647,-73.95971,10
17856672,40.81217,-73.94056,16
17857431,40.67933,-73.96305,58
17860042,40.71006,-73.95931,10
17860067,40.70219,-73.93115,32
17860684,40.76587,-73.98211,1
17864665,40.76987,-73.95111,26
17866018,40.69723,-73.92511,32
17866206,40.57706,-73.98439,189
17866302,40.80533,-73.95049,16
17872922,40.71006,-73.95952,10
17874595,40.79274,-73.94286,11
17875002,40.73057,-73.986,15
17876530,40.86868,-73.85483,70
17876921,40.70937,-73.95903,10
17878738,40.6675,-73.93805,58
17879131,40.74119,-74.0006,22
17880254,40.8709,-73.89946,60
17881079,40.72449,-73.94486,23
17881120,40.71371,-73.99676,7
17887213,40.68476,-73.95471,3
17887871,40.72255,-73.94464,23
17888337,40.75901,-73.81461,38
17889021,40.77872,-73.90943,49
17891040,40.63613,-74.02262,88
17892835,40.67053,-73.94923,58
17893008,40.71816,-73.99538,7
17893069,40.73307,-73.99277,52
17894791,40.71941,-73.99727,53
17899730,40.84546,-73.89013,155
17900193,40.72147,-73.98774,18
17900243,40.73223,-73.95786,23
17900681,40.79806,-73.96085,6
17902970,40.76313,-73.98978,5
17904788,40.70896,-73.95119,10
17905479,40.74123,-73.99522,22
17905970,40.71031,-73.87613,47
17906420,40.68698,-73.95228,3
17906990,40.78056,-73.95182,26
17907935,40.80972,-73.95774,46
17908179,40.69345,-73.96632,2
17908331,40.7181,-74.00984,42
17915565,40.79416,-73.97044,6
17919742,40.701,-73.9184,32
17922181,40.79857,-73.96162,6
17923165,40.72999,-74.0034,8
17923261,40.71774,-73.89181,47
17923627,40.74796,-73.97929,64
17925111,40.76111,-73.99409,5
17925337,40.65694,-73.92728,65
17925453,40.67018,-73.94104,58
17926371,40.67177,-73.97105,28
17929219,40.73612,-73.99978,8
17934924,40.67156,-73.98366,28
17938337,40.63763,-73.8856,120
17938814,40.7729,-73.95738,26
17940041,40.66491,-73.9544,58
17940198,40.69471,-73.94406,3
17941316,40.75236,-73.89172,97
17941851,40.6974,-73.92487,32
17941948,40.73117,-73.97616,126
17943407,40.73114,-73.98439,15
17943732,40.72621,-74.00065,36
17943817,40.69775,-73.89474,118
17944140,40.65377,-73.73087,182
17944219,40.77243,-73.95744,26
17944802,40.74391,-73.97151,64
17946985,40.69049,-73.95877,3
17951580,40.69054,-73.9328,3
17952277,40.69974,-73.91935,32
17952472,40.75656,-73.80385,38
17956381,40.7711,-73.92579,55
17956441,40.78593,-73.97485,6
17957197,40.7902,-73.97568,6
17958414,40.61787,-73.99968,76
17959888,40.81034,-73.93166,45
17960375,40.72036,-73.98458,18
17963856,40.86517,-73.92318,14
17971100,40.8129,-73.91665,96
17972466,40.78549,-73.97673,6
17974244,40.78937,-73.9789,6
17975664,40.88534,-73.83434,201
17975818,40.71889,-73.99604,7
17979046,40.84345,-73.9422,29
17979132,40.80104,-73.96041,6
17979764,40.72237,-73.99817,36
17980140,40.69365,-73.9109,32
17980714,40.73242,-73.9868,15
17981267,40.81992,-73.92809,104
17981447,40.7503,-74.00473,22
17988221,40.72286,-73.98025,15
17988416,40.76503,-73.83039,38
17989537,40.72308,-73.97988,15
17992512,40.62919,-74.08107,92
17992568,40.71819,-73.98712,18
17993317,40.76169,-73.76813,101
18003918,40.7807,-73.97869,6
18005257,40.78096,-73.98646,6
18005542,40.81131,-73.9582,46
18005789,40.73953,-74.00841,8
18005835,40.72886,-73.9883,15
18006003,40.85311,-73.88763,175
18006977,40.72261,-73.99348,25
18007671,40.662,-73.93775,65
18010406,40.81053,-73.94332,16
18013489,40.70743,-74.005,84
18016642,40.65935,-73.90279,140
18018424,40.70648,-74.01234,84
18018752,40.67523,-73.92326,58
18022545,40.75729,-73.91591,55
18022636,40.73354,-73.95728,23
18023284,40.69103,-73.96106,2
18023847,40.67694,-73.95462,58
18024380,40.69025,-73.95891,3
18024561,40.76876,-73.98359,6
18024956,40.68295,-73.92536,3
18025200,40.73481,-73.88051,79
18025228,40.69045,-73.91507,32
18026087,40.78323,-73.97697,6
18035418,40.84688,-73.90037,155
18037392,40.67158,-73.97472,28
18039329,40.72054,-73.98471,18
18039693,40.78118,-73.95306,26
18041519,40.76266,-73.91992,55
18041862,40.68824,-73.91567,32
18042238,40.67544,-73.95655,58
18043457,40.71866,-73.99633,7
18050070,40.66914,-73.95333,58
18050153,40.74686,-74.0043,22
18052237,40.69568,-73.95988,3
18054268,40.69424,-73.9385,3
18054501,40.76357,-73.83,38
18054742,40.64563,-73.98271,86
18055685,40.81321,-73.94556,16
18057747,40.80674,-73.95616,16
18059112,40.66994,-73.9315,58
18059231,40.77317,-73.98895,6
18059239,40.66926,-73.991,34
18059656,40.81064,-73.94405,16
18062797,40.74385,-73.91403,40
18063815,40.76246,-73.95985,26
18066269,40.64425,-74.08056,41
18066733,40.64605,-74.07897,41
18068913,40.66151,-73.96194,19
18069745,40.68821,-73.83411,119
18070109,40.71882,-73.95562,10
18070342,40.74289,-73.98134,24
18071399,40.74932,-74.00333,22
18071406,40.76316,-73.9904,5
18073738,40.69801,-73.93357,32
18074110,40.68038,-73.96728,27
18074535,40.72555,-73.97975,15
18075511,40.84497,-73.93934,29
18076273,40.7331,-73.95837,23
18076623,40.68761,-73.94953,3
18076816,40.76213,-73.94971,51
18076911,40.6987,-73.78455,21
18077001,40.72964,-73.99946,52
18077042,40.67574,-73.85601,131
