airbnb_id,rat_count
27386339,0
27386991,0
27387238,0
27389045,0
27389647,0
27389714,0
27389854,0
27389930,0
27390188,4
27390867,0
27391028,3
27391206,1
27392408,0
27392814,0
27393151,0
27393311,0
27394538,19
27394897,0
27395171,1
27398782,0
27398972,20
27401585,14
27403622,8
27405246,1
27406282,2
27406558,9
27409329,13
27416658,3
27417822,0
27420805,0
27422570,2
27423688,17
27424610,1
27425011,0
27425265,0
27425371,5
27425828,7
27426650,1
27426767,2
27427289,0
27427898,0
27428046,43
27429253,5
27429817,4
27430466,2
27430644,3
27431305,11
27431313,1
27431698,23
27433046,0
27434658,0
27435989,1
27436322,0
27437662,0
27438452,0
27439092,1
27453970,0
27454904,9
27455308,4
27455707,0
27457026,0
27457583,4
27458249,0
27458304,3
27459543,7
27459661,0
27461602,6
27464651,13
27466393,13
27466647,6
27467399,1
27467940,1
27468927,33
27469022,0
27470574,7
27470676,3
27473250,14
27477710,0
27478943,0
27480436,0
27481115,20
27482124,4
27482592,0
27483961,8
27484611,4
27486545,0
27487078,1
27488806,9
27489188,0
27489247,12
27491339,0
27491393,6
27491566,0
27491585,1
27492179,0
27492948,5
27494734,3
27498398,2
27499097,0
27500977,0
27501755,4
27504048,1
27504290,0
27505253,0
27506090,1
27506095,19
27506113,1
27506443,5
27507137,2
27507299,11
27507439,8
27507561,2
27507661,10
27508803,2
27509562,0
27509983,3
27510869,0
27517686,9
27518599,10
27519196,0
27519772,0
27521122,1
27521990,0
27523125,0
27523631,0
27524258,0
27524608,5
27524836,9
27526504,0
27526520,25
27526727,7
27526997,0
27527118,0
27527478,7
27527506,0
27527902,5
27528267,1
27528305,0
27528543,0
27528620,3
27528935,0
27529129,0
27529325,0
27529458,13
27529564,13
27531821,6
27532758,12
27538237,12
27539706,0
27540102,1
27540139,10
27542205,0
27542642,1
27542872,0
27543590,5
27544396,1
27545256,2
27546132,31
27546295,0
27546818,0
27548651,3
27549628,0
27551182,0
27551268,1
27551807,17
27552129,30
27552471,7
27552717,2
27552868,0
27554578,3
27554738,0
27555063,5
27557322,0
27557992,3
27559416,0
27567414,0
27569888,4
27570074,1
27570295,1
27570485,5
27571163,3
27573483,8
27573767,2
27574050,2
27578298,0
27579255,12
27579698,2
27579796,0
27579844,8
27579923,0
27580312,1
27580964,40
27581016,3
27581411,0
27581615,0
27582416,3
27583185,2
27583483,0
27584413,0
27584915,14
27584957,0
27585318,1
27585912,0
27589169,1
27593335,0
27593369,0
27596342,0
27598172,0
27598707,0
27600209,12
27600437,0
27601676,0
27602003,0
27602303,42
27602495,5
27602987,16
27603505,0
27603879,0
27603936,7
27604258,4
27604639,0
27606552,0
27606720,3
27608063,0
27609132,0
27609355,8
27610245,0
27610753,0
27610995,2
27611098,0
27612667,0
27612876,0
27620424,0
27620701,12
27622210,1
27623260,0
27623360,0
27624539,1
27627627,1
27627991,4
27628195,31
27628754,0
27630572,5
27631066,37
27632141,0
27633987,11
27634760,5
27635012,0
27637065,4
27638014,0
27638567,0
27653304,0
27654484,0
27654819,5
27654829,1
27655939,31
27656004,0
27656104,0
27656768,3
27657263,0
27657926,0
27658203,0
27659298,0
27659540,3
27659585,0
27661527,1
27662837,0
27663483,0
27671796,0
27672277,0
27674973,1
27675173,0
27677869,1
27677962,7
27678012,0
27678632,14
27680604,0
27681497,2
27681710,11
27681714,0
27682112,1
27682748,8
27682933,2
27684910,0
27686998,0
27689960,0
27692424,4
27693410,8
27693532,1
27693980,0
27695485,0
27695755,0
27696888,13
27697284,0
27697402,1
27699052,6
27700332,0
27700366,0
27700747,0
27703016,0
27703561,0
27703756,0
27703757,2
27703865,1
27705293,2
27706098,15
27706786,0
27706929,6
27707196,0
27707562,0
27707814,0
27710264,0
27712922,0
27714862,19
27720812,0
27722209,2
27723810,0
27724217,2
27724572,0
27725392,2
27725844,0
27728631,51
27730191,0
27730757,1
27730786,0
27731269,1
27731372,0
27732312,0
27732746,1
27732981,0
27733012,0
27733195,5
27733301,0
27733542,0
27736140,0
27746387,4
27751020,8
27752788,0
27754773,0
27755986,0
27756639,0
27758562,0
27759146,0
27763793,0
27773847,0
27774442,0
27774740,0
27774997,1
27775893,3
27776926,1
27779367,5
27781325,0
27781833,1
27782761,0
27782804,0
27783586,1
27784070,0
27784090,0
27784542,0
27784556,2
27785327,15
27785672,0
27786365,5
27788826,3
27795695,3
27802387,10
27803732,0
27804120,0
27805652,8
27807007,0
27807260,5
27807509,7
27808176,0
27808723,0
27809255,0
27809602,4
27810474,12
27810603,1
27810880,9
27815089,50
27817851,0
27823763,1
27824606,4
27825381,2
27827110,10
27827834,7
27829177,0
27830452,0
27831402,3
27831928,1
27832135,58
27833130,0
27833585,0
27834462,28
27834837,6
27835546,0
27836216,1
27836335,0
27836864,0
27838541,0
27839683,0
27846079,0
27846558,2
27849036,1
27850382,0
27850505,4
27852017,0
27852410,2
27852611,1
27852878,0
27853417,0
27853549,3
27854483,0
27863860,0
27866657,0
27869059,1
27871248,3
27873228,0
27874237,0
27875571,15
27875757,24
27876063,1
27876238,0
27876346,0
27876953,0
27876980,1
27889231,4
27890781,2
27891791,0
27892770,22
27893211,0
27896043,5
27899019,0
27900847,2
27901304,0
27901436,0
27903031,3
27903095,1
27903413,1
27903710,0
27904413,1
27905233,1
27906043,0
27906346,2
27906663,4
27906833,0
27906875,0
27906951,8
27909027,0
27909175,55
27909345,0
27910083,0
27910119,2
27910595,1
27911463,0
27919104,16
27920036,5
27921952,2
27922561,0
27922834,3
27923071,0
27923577,0
27924639,0
27926975,8
27927068,6
27927147,0
27928809,4
27930062,5
27930322,0
27930717,7
27933214,1
27933429,2
27933916,0
27934546,6
27935275,13
27935369,0
27936288,1
27936320,36
27936628,0
27937564,16
27941636,14
27949286,1
27949503,4
27951475,0
27952742,0
27953232,1
27954057,1
27954244,9
27955820,0
27956646,0
27956689,1
27958130,2
27959826,0
27960021,1
27960664,2
27961870,12
27963195,13
27964166,1
27965166,3
27965586,0
27965802,0
27966667,0
27967580,0
27967600,9
27967621,0
27977824,0
27978240,6
27978257,0
27981955,6
27982303,3
27984123,0
27986922,0
27987152,0
27987939,0
27988990,4
27989719,6
27991020,0
27993666,9
28001559,0
28001862,0
28002981,0
28004429,8
28007178,0
28008005,0
28008521,0
28009721,6
28010779,1
28010820,9
28011840,1
28012031,0
28012942,3
28012966,0
28014073,3
28014366,2
28014733,0
28014842,0
28015516,0
28021392,3
28022379,0
28029439,0
28031322,0
28031654,9
28032779,1
28033675,0
28033814,15
28035852,0
28041818,0
28042014,1
28042224,7
28043390,0
28044485,14
28045230,0
28045724,4
28046416,1
28047046,13
28049432,6
28049456,2
28050441,3
28050532,0
28050688,2
28052281,0
28053065,7
28053907,0
28053933,0
28054495,0
28054901,34
28067870,2
28068963,1
28070872,3
28071460,1
28073668,4
28073918,13
28075828,1
28076544,7
28078505,0
28079986,0
28081224,8
28081246,6
28081396,0
28082095,3
28083637,3
28083998,13
28084157,0
28085121,0
28087456,0
28094626,0
28096425,3
28096650,2
28097610,2
28100131,16
28100877,0
28101132,12
28101217,8
28101852,7
28102380,0
28102752,3
28104895,0
28105430,1
28105759,1
28108524,0
28108959,4
28121595,0
28121788,2
28123818,1
28125509,5
28126356,2
28127032,1
28127126,11
28128130,1
28128149,0
28128620,12
28129366,0
28129565,0
28129668,1
28129744,0
28129768,0
28130502,1
28130741,1
28131065,0
28131704,16
28132020,1
28132057,0
28132121,2
28132224,2
28132251,1
28132293,1
28132314,1
28132785,0
28133007,0
28133596,5
28133914,0
28135177,4
28135545,1
28136160,0
28136772,2
28137157,0
28137623,0
28138470,1
28139041,0
28144810,3
28151027,3
28151382,3
28152851,0
28153873,0
28154635,0
28155197,11
28157869,0
28158237,22
28159221,35
28160221,0
28161643,48
28161907,0
28162058,0
28164678,0
28165121,0
28172195,8
28172407,0
28177443,0
28178226,0
28179332,0
28179447,0
28180599,9
28181243,35
28181575,0
28181827,0
28183074,0
28184199,0
28184830,9
28185576,0
28185867,0
28186096,42
28187115,2
28188131,0
28195740,3
28196106,0
28197084,1
28198483,6
28200288,4
28202481,13
28202825,0
28204876,0
28205535,0
28206135,0
28206177,0
28206615,0
28207627,0
28208166,29
28208177,0
28208416,2
28209194,0
28214075,0
28214275,0
28215216,0
28215809,0
28216267,1
28217921,1
28218300,22
28218710,10
28219460,0
28220182,7
28221182,9
28221379,1
28221653,26
28222556,1
28222827,15
28223260,3
28224871,9
28226222,1
28228445,2
28228599,0
28230753,11
28240916,0
28243134,1
28247510,25
28250130,0
28250448,0
28250925,16
28251042,21
28253482,0
28253864,0
28255658,2
28256883,3
28256958,0
28257309,4
28261992,5
28270998,24
28272634,0
28273584,0
28273699,10
28275375,7
28277212,2
28277480,0
28278875,0
28279502,0
28282908,0
28284019,0
28284704,0
28284832,0
28285760,1
28285795,6
28286395,0
28286952,7
28287653,0
28289858,11
28290447,12
28291704,3
28291780,17
28298437,13
28298976,7
28302975,0
28305549,0
28306885,0
28307999,4
28308261,0
28309196,3
28310699,6
28311763,0
28312177,0
28312520,0
28312557,0
28313356,12
28313685,4
28313785,0
28314565,0
28314576,0
28314777,0
28316936,5
28324221,3
28328473,2
28329076,23
28329209,0
28329243,0
28333361,1
28333466,10
28333941,13
28334679,11
28334760,3
28335031,0
28335929,0
28337493,2
28337870,0
28338004,0
28338110,12
28338131,0
28339188,0
28339611,0
28339747,0
28340136,0
28340434,0
28340606,1
28340698,12
28342248,3
28343300,4
28344161,2
28344462,0
28344821,1
28344992,26
28345644,2
28345804,1
28346019,0
28346064,4
28346402,4
28346829,4
28349233,1
28355651,9
28358001,10
28359512,5
28359529,3
28359765,1
28359897,3
28360016,0
28360654,1
28361060,2
28362311,1
28364513,0
28366610,0
28366864,0
28366887,0
28367520,0
28367842,31
28368234,3
28368282,3
28368404,1
28368678,3
28369307,28
28369515,9
28369552,3
28369648,0
28369910,7
28379264,8
28385105,11
28385896,4
28387362,0
28388724,6
28388742,0
28389715,0
28389754,0
28389772,0
28390400,10
28391441,0
28391512,1
28391967,0
28392603,7
28400092,13
28404814,4
28405083,2
28406990,2
28407129,2
28408938,2
28408961,9
28409021,9
28409399,0
28409473,0
28411594,0
28412322,0
28414122,0
28415640,3
28417682,0
28418722,2
28422482,3
28424657,9
28426648,0
28427324,22
28428225,0
28429572,0
28429583,0
28430103,7
28430186,1
28430639,0
28431690,5
28431734,1
28432700,0
28432725,2
28436441,2
28437669,0
28438004,3
28438216,4
28438219,0
28438408,0
28438576,14
28438589,2
28438751,1
28438882,1
28439572,4
28441716,0
28443430,15
28452001,5
28454118,3
28456148,18
28459635,5
28461152,1
28461232,0
28461316,0
28461528,0
28462562,2
28462669,0
28462811,0
28463327,0
28464743,15
28464787,2
28466730,0
28471510,0
28478487,2
28483408,4
28483571,1
28484811,4
28485500,8
28486770,9
28487536,13
28489062,7
28490526,0
28491645,0
28492753,0
28494807,0
28495328,3
28497028,3
28500619,0
28501387,1
28506359,1
28506595,73
28507308,2
28510048,0
28510946,31
28513148,0
28513774,1
28514974,4
28517278,8
28518077,14
28518177,10
28518320,1
28519623,0
28519821,1
28520096,2
28520183,2
28521841,8
28522394,8
28526676,0
28534405,1
28536037,0
28536219,0
28538516,0
28539464,5
28540171,40
28540662,0
28541238,4
28541768,2
28543617,6
28543707,2
28545860,0
28548195,2
28558930,6
28559951,12
28560196,5
28560281,4
28560837,3
28561195,0
28561620,0
28561904,19
28561906,0
28563801,0
28565170,0
28565575,2
28567040,0
28574888,0
28578651,1
28580323,0
28581130,0
28581563,0
28582698,0
28583186,0
28584877,6
28585042,17
28585119,0
28585982,8
28587071,0
28587227,1
28587590,0
28587663,95
28590307,0
28600360,0
28602842,0
28604793,0
28606263,1
28606376,1
28607153,0
28608920,0
28610383,30
28611271,0
28611637,0
28613110,0
28613174,3
28614344,0
28614707,23
28625897,0
28626699,0
28627156,0
28627947,0
28628675,4
28631359,0
28631715,1
28632837,0
28634470,1
28635035,0
28635287,10
28635684,1
28635863,0
28637001,0
28637994,0
28638376,8
28638855,13
28640338,0
28641018,0
28641288,0
28642335,6
28644822,1
28647979,0
28654606,11
28656163,0
28656606,2
28658564,0
28658731,2
28659172,0
28659175,36
28659894,0
28660068,0
28660257,19
28660377,0
28661332,1
28661542,19
28661704,26
28661866,34
28662766,0
28663593,0
28666578,0
28667823,7
28667969,0
28668546,0
28668879,0
28669168,0
28670390,1
28671495,1
28680058,0
28680576,0
28680995,0
28681181,8
28682647,7
28684892,0
28687014,4
28687609,0
28688612,30
28690074,2
28690364,0
28691133,0
28692232,0
28692626,0
28693418,2
28695405,1
28696741,19
28697997,1
28699232,3
28699654,0
28699887,0
28703204,1
28711792,29
28713390,3
28715201,1
28715332,0
28715589,1
28716187,0
28717758,0
28719635,0
28721676,17
28722807,4
28730126,0
28730167,4
28730408,7
28730581,0
28731208,0
28733777,0
28734328,38
28734438,0
28734646,7
28734815,0
28736148,0
28736904,0
28737860,0
28738642,0
28739873,0
28741369,0
28741548,4
28743080,3
28751496,0
28754650,3
28756175,0
28757780,1
28757927,0
28758083,0
28759034,0
28759953,4
28760189,0
28760750,1
28761069,17
28761735,0
28762323,3
28763093,0
28770601,10
28775021,6
28777497,0
28778214,1
28778379,1
28778501,7
28779353,0
28779900,1
28780407,18
28782669,7
28784319,1
28784880,0
28785091,4
28785361,0
28786315,0
28786900,1
28787471,9
28794872,0
28799008,0
28801345,2
28801976,3
28803718,0
28810799,0
28811035,2
28811363,1
28812837,0
28817246,0
28817364,1
28826608,0
28831635,0
28834703,14
28835184,2
28835678,39
28836267,0
28836976,0
28838614,0
28838673,4
28838875,3
28839265,0
28840175,0
28840281,0
28841259,1
28843143,46
28843808,0
28846489,0
28849818,0
28856920,0
28859387,0
28859648,0
28862464,11
28864263,0
28865651,13
28867268,7
28867312,4
28867326,0
28867389,0
28867577,0
28871823,0
28872377,0
28881114,36
28885547,0
28885996,3
28888147,1
28889141,3
28890259,9
28891043,6
28891434,0
28891558,3
28893365,27
28894636,1
28896237,3
28896728,35
28897533,0
28901045,6
28901091,2
28901111,0
28908658,0
28908909,1
28909110,2
28910248,15
28910899,2
28911697,4
28911830,0
28911848,0
28911924,76
28912358,0
28912768,1
28912811,0
28913606,0
28913683,0
28914077,39
28917395,0
28919421,0
28919516,1
28919609,0
28920156,0
28931117,0
28931731,34
28932466,1
28933107,2
28933616,7
28935673,0
28936557,24
28936795,25
28937536,0
28937584,11
28938342,3
28940025,0
28940279,0
28940496,0
28940723,1
28940952,1
28941290,0
28941589,0
28941710,0
28941808,5
28941898,2
28950019,0
28950738,1
28952183,0
28952972,1
28954400,4
28956510,16
28958325,0
28958489,6
28959608,0
28959854,0
28960497,1
28960923,2
28961885,0
28961919,0
28963068,0
28963244,1
28963840,1
28963934,1
28964081,4
28964136,14
28964397,11
28965064,2
28965609,5
28966707,0
28971865,2
28972637,0
28978145,7
28978328,8
28979013,1
28979690,0
28980678,4
28981827,8
28985708,1
28985951,0
28986683,4
28986804,3
28986807,2
28986906,0
28987503,0
28988283,3
28989914,8
28990673,17
28990717,0
28991221,0
28991548,1
28992518,1
29001863,0
29005507,3
29005584,16
29008272,1
29008767,0
29008984,4
29012259,29
29014353,1
29015079,0
29016112,0
29016146,0
29016907,0
29025649,1
29025777,0
29027131,3
29031273,1
29031435,4
29031768,0
29032726,0
29034190,3
29034966,1
29035989,0
29036763,0
29037043,21
29037588,7
29038532,5
29038655,24
29039497,12
29039647,2
29041626,0
29051227,2
29051948,2
29054423,0
29054576,0
29054973,0
29055747,4
29056566,1
29058075,0
29059972,7
29061711,11
29063485,0
29073462,0
29074124,4
29074233,0
29075468,6
29075705,0
29075810,0
29077027,4
29078405,8
29079293,0
29080980,6
29081031,3
29081056,0
29081059,0
29081288,1
29081547,0
29082372,0
29082734,0
29083751,0
29093302,6
29095078,0
29095217,7
29096295,10
29097320,4
29097472,2
29100541,0
29101869,0
29101938,0
29102760,2
29102921,0
29103145,18
29103275,8
29103450,1
29104593,9
29105065,2
29105563,2
29107308,2
29109909,3
29113996,1
29117643,6
29119411,2
29120854,0
29123516,0
29124172,2
29124414,0
29124476,16
29125444,0
29126674,0
29127981,1
29130381,0
29130838,1
29131447,20
29133348,5
29134423,0
29135220,2
29135797,47
29138655,0
29144832,0
29148367,1
29148550,1
29149191,0
29149377,12
29149612,0
29150883,7
29151631,0
29152320,0
29152899,0
29153170,0
29153508,5
29155175,0
29155787,2
29156377,32
29157211,0
29158675,15
29158689,1
29159920,3
29162974,8
29167257,0
29168569,0
29170235,1
29170953,0
29173351,12
29174021,6
29176205,1
29176897,0
29180542,13
29181179,25
29181449,2
29181504,21
29181842,34
29183581,5
29184419,0
29184626,0
29188542,7
29189777,6
29202087,0
29203530,10
29203845,35
29205817,4
29209379,0
29209396,10
29210994,1
29213095,0
29213886,0
29214672,3
29215351,0
29215529,12
29215541,0
29216228,9
29216296,0
29216706,0
29216716,7
29217721,9
29218719,0
29220176,0
29220410,1
29220437,1
29222825,6
29225417,0
29230470,4
29231873,3
29231943,6
29232638,0
29233568,2
29234058,1
29237561,5
29237692,0
29237852,2
29238286,0
29238906,1
29241662,5
29242564,0
29242599,2
29243499,16
29245492,9
29251636,26
29253322,0
29256229,3
29256358,0
29256968,0
29256982,8
29257026,0
29259463,0
29259580,0
29260051,49
29261640,1
29262039,0
29264282,0
29269102,1
29275537,12
29278083,1
29278439,1
29280228,10
29280724,4
29280869,2
29281115,0
29281407,1
29282847,4
29283634,3
29287515,20
29289507,0
29293564,21
29294153,12
29295665,1
29298335,0
29299404,18
29301424,0
29301889,2
29302018,6
29303036,13
29303103,1
29303639,0
29304334,0
29304787,0
29305952,0
29306127,0
29306602,0
29307957,0
29308309,6
29309886,2
29310070,1
29311332,3
29312347,7
29312926,0
29313128,0
29313398,0
29313881,3
29314737,0
29316421,0
29320258,10
29320834,0
29327591,12
29329429,26
29331191,18
29331258,0
29331513,0
29332188,4
29332969,2
29333330,0
29333400,4
29334325,4
29334470,9
29336346,5
29336922,0
29338253,1
29338399,2
29338559,1
29338715,0
29338760,1
29338771,0
29339032,0
29339219,19
29339310,0
29340028,0
29341918,0
29344882,1
29351570,1
29356635,0
29356679,0
29358057,0
29359092,2
29359223,0
29362785,12
29364445,0
29364512,0
29367125,3
29367388,0
29380907,0
29381358,0
29381786,0
29383018,8
29383019,3
29383020,0
29383021,2
29384451,10
29384622,7
29385308,0
29388803,2
29388858,0
29390506,0
29391531,0
29391852,4
29392426,0
29393371,0
29393659,0
29393808,0
29398819,0
29401472,0
29409313,9
29409370,0
29410763,0
29411179,0
29411649,0
29412276,0
29412375,7
29412897,19
29413438,0
29414633,0
29416216,5
29416543,0
29416693,2
29416986,0
29417325,0
29419330,8
29422092,0
29422942,0
29425269,6
29429036,10
29431457,0
29431738,5
29431974,22
29432994,0
29434244,0
29434293,1
29435698,6
29445977,32
29449537,12
29450310,0
29452507,1
29453203,1
29453268,1
29453598,23
29455045,0
29455145,0
29455559,0
29455932,10
29457275,31
29457680,4
29457851,1
29459977,2
29460026,42
29460203,39
29461747,0
29463258,0
29463847,0
29464708,25
29467179,0
29472696,0
29473324,12
29478604,6
29479603,0
29480209,3
29480988,2
29481874,0
29483290,16
29484503,2
29485421,16
29486604,0
29487347,5
29488512,0
29489407,6
29489824,2
29489893,1
29490579,0
29491140,0
29491851,2
29492316,0
29492557,0
29493590,1
29495273,2
29495933,0
29501807,1
29504717,1
29506320,1
29509608,0
29509877,3
29511701,1
29513249,1
29513311,0
29513616,24
29513629,0
29514542,10
29515558,0
29515670,18
29515916,3
29516095,0
29516374,0
29517411,0
29517540,2
29517676,0
29517788,28
29518083,1
29519083,0
29519146,2
29520126,1
29521683,0
29522531,4
29528574,10
29531069,0
29533923,0
29534664,2
29535295,12
29538751,6
29539167,2
29539252,0
29539744,19
29540204,11
29540687,3
29541214,2
29542012,0
29543433,4
29543787,0
29544793,0
29546132,10
29546328,0
29546402,1
29549783,1
29550259,0
29560068,0
29560863,35
29562532,8
29564687,0
29565064,1
29567252,0
29567482,4
29570523,0
29572267,12
29573034,0
29575293,4
29583389,1
29584099,0
29584789,1
29584983,1
29585263,10
29585551,3
29586511,1
29587811,2
29590847,5
29591011,5
29592296,0
29592768,3
29594566,2
29596175,22
29604741,15
29605492,0
29605532,1
29605631,0
29606105,1
29609668,1
29610742,7
29611037,8
29611144,0
29612248,5
29612338,0
29612355,21
29613339,0
29614580,0
29615342,1
29615968,0
29616041,2
29617415,0
29621716,1
29621786,0
29623888,1
29625962,0
29626161,3
29626345,9
29626682,1
29627988,1
29628181,7
29628380,0
29628681,2
29629048,3
29629244,0
29629370,0
29629465,2
29629819,4
29629862,1
29630099,9
29630553,24
29630907,3
29630939,0
29631258,0
29631302,0
29632401,5
29634211,0
29635253,1
29635732,0
29640481,0
29645650,33
29646391,1
29647523,0
29648013,0
29648368,3
29650402,0
29651529,2
29652274,5
29653294,0
29653847,0
29654002,0
29654321,0
29654969,9
29655330,5
29655436,0
29656859,3
29657991,0
29658021,11
29658517,39
29659322,8
29659392,0
29659447,0
29661457,0
29661817,1
29662087,62
29662414,8
29672090,0
29674246,0
29674265,0
29675374,0
29675631,1
29676867,5
29678364,1
29678746,0
29679067,2
29680105,0
29680716,0
29681004,21
29682577,2
29683293,2
29683957,2
29684231,1
29684573,0
29686349,2
29686468,4
29686576,7
29686857,0
29687049,6
29687597,3
29688392,3
29688903,1
29689103,5
29690801,0
29698179,2
29700382,10
29700761,1
29701014,1
29701465,14
29701773,0
29701791,6
29701921,0
29702007,0
29703465,40
29704561,1
29705049,0
29705115,2
29705207,0
29706358,0
29707094,6
29710463,3
29711508,0
29712188,0
29712675,18
29726649,0
29727132,8
29727672,1
29729573,21
29729728,0
29730504,3
29731583,0
29731625,11
29733220,2
29733748,0
29734919,3
29736636,1
29737067,0
29737954,0
29739679,5
29740134,9
29740171,0
29740703,0
29741023,6
29751447,10
29754946,9
29755285,11
29756137,0
29758221,0
29758404,3
29759120,3
29760102,5
29760452,2
29760721,2
29760740,1
29760980,0
29761241,0
29761272,0
29762648,0
29764987,5
29774846,0
29775040,2
29776064,13
29776313,0
29776797,0
29777086,0
29777340,12
29777857,3
29778309,0
29779831,15
29779937,0
29780117,0
29780690,1
29780863,2
29781238,0
29782013,0
29782067,0
29782186,7
29787085,0
29791183,0
29792553,0
29794270,3
29794702,0
29795012,0
29797153,0
29797522,6
29797712,3
29797971,0
29798872,176
29799125,6
29799420,0
29800110,5
29800664,0
29800915,2
29800927,1
29801645,0
29803428,3
29804246,4
29805732,6
29814549,2
29820510,3
29821998,0
29822259,5
29822873,28
29824343,44
29824401,0
29825681,0
29825825,0
29827403,0
29827530,1
29827781,0
29828155,0
29828159,24
29828333,0
29828445,0
29828587,10
29828852,0
29829066,7
29831106,0
29831517,0
29831549,2
29831754,0
29832431,13
29832437,11
29832733,4
29834597,1
29834691,13
29835159,0
29844533,17
29844951,0
29847462,6
29847492,7
29848317,0
29849331,3
29850004,2
29851084,6
29851718,0
29852008,1
29852402,4
29854034,0
29855428,0
29855796,0
29857392,10
29858126,0
29858182,2
29858389,48
29858919,0
29858941,0
29859444,0
29860764,0
29863494,0
29869390,0
29870750,36
29874717,1
29874869,2
29875468,0
29875474,1
29875799,18
29877024,3
29877195,0
29877448,8
29878723,1
29879085,7
29880522,0
29880528,0
29880813,0
29881483,9
29881570,0
29881620,0
29881973,2
29883798,2
29883990,0
29884003,6
29884334,0
29884497,6
29885004,0
29885196,18
29885604,2
29885663,0
29889800,0
29893519,0
29897019,1
29897123,0
29897911,20
29898471,0
29898560,5
29899434,8
29899574,0
29900235,210
29900575,2
29900966,0
29902392,2
29902562,2
29902956,0
29903897,18
29904305,18
29904388,0
29904478,18
29904741,56
29905155,0
29906233,0
29906273,4
29906282,0
29907089,0
29907852,2
29909077,6
29909248,0
29909672,0
29916697,0
29917467,8
29917648,0
29920153,0
29920808,0
29921568,0
29921569,1
29922910,0
29922930,0
29923182,15
29923198,0
29923252,0
29923522,0
29923537,0
29923555,0
29923582,3
29923599,8
29923618,5
29923619,0
29923634,1
29923654,0
29923660,0
29923697,0
29924001,0
29925332,0
29928630,0
29929095,0
29929331,24
29929702,1
29930623,4
29930787,3
29931976,0
29933241,5
29935981,8
29937451,3
29938894,17
29939030,0
29941884,0
29942196,0
29943061,0
29943391,0
29943455,0
29944408,1
29944625,0
29945246,0
29945767,1
29946754,0
29946757,6
29955067,0
29956865,8
29957016,0
29957848,7
29957911,2
29958350,2
29959104,11
29959489,1
29959581,0
29959901,0
29960469,10
29962534,36
29962965,2
29963179,14
29963540,8
29963575,0
29963810,0
29963854,5
29964050,8
29964062,0
29964348,0
29964495,0
29965481,0
29965839,11
29965995,0
29966192,0
29966514,0
29966643,17
29966697,35
29967433,0
29967691,3
29967770,1
29968356,0
29968478,0
29970723,0
29976484,0
29978942,11
29980934,0
29981480,0
29981728,0
29981890,0
29982192,0
29982557,2
29983923,30
29984607,0
29984652,0
29984938,13
29986608,21
29987114,8
29987700,1
29990168,0
29990344,0
29993012,1
29993540,1
29994325,1
29994675,0
29995109,0
29995154,9
29995362,0
29995668,2
29995977,2
30003335,0
30003453,1
30005374,8
30006770,4
30006962,15
30006988,27
30007128,4
30007502,10
30007850,15
30008427,1
30009035,0
30009701,0
30010913,1
30011527,27
30012164,0
30012632,0
30013811,0
30014004,5
30015529,0
30015658,0
30017676,0
30018448,0
30018456,3
30018946,13
30019180,0
30019462,2
30020439,3
30020524,3
30021036,0
30021914,0
30023607,0
30027892,11
30031616,19
30033284,15
30034070,2
30034260,18
30035166,28
30035973,0
30036315,2
30036783,3
30037932,0
30038038,1
30038208,0
30038245,0
30039638,0
30040977,13
30041537,7
30043083,0
30043754,0
30043966,9
30044047,2
30046140,74
30046573,0
30046737,1
30047100,8
30047272,0
30047371,0
30048506,0
30048716,10
30053410,0
30058948,2
30059270,0
30059328,3
30060150,0
30060474,1
30060926,0
30062040,4
30062210,5
30062478,0
30064021,11
30064378,0
30064922,0
30065172,1
30066243,3
30066459,2
30067209,0
30067550,0
30068736,19
30068829,0
30069021,2
30069091,3
30069635,0
30070927,1
30071646,1
30071972,6
30081034,5
30081150,5
30082832,0
30082958,1
30083825,1
30084269,0
30084665,1
30085865,9
30086617,0
30087377,1
30087397,0
30088291,3
30088310,0
30088327,0
30088359,16
30088906,0
30089134,1
30089412,10
30089600,0
30089955,2
30090198,7
30091241,1
30091313,2
30091823,1
30092606,0
30093843,6
30094586,29
30094688,37
30095023,12
30096719,8
30101694,0
30101954,1
30102118,4
30104692,1
30104723,3
30105086,25
30105137,2
30105773,0
30106162,0
30106990,20
30107262,4
30108247,1
30108593,1
30108978,0
30109697,0
30109916,0
30111883,9
30112494,0
30113594,2
30120427,0
30122033,0
30122474,1
30123494,0
30124398,2
30124914,2
30125523,3
30125569,11
30125704,0
30126088,7
30126274,0
30126658,10
30128919,0
30129482,2
30129734,0
30129898,8
30129959,4
30130328,0
30130572,2
30131250,15
30131426,7
30131676,0
30131807,0
30131908,0
30132238,0
30132508,2
30133439,8
30134327,2
30143717,4
30144241,5
30145754,1
30147658,10
30148490,0
30148548,2
30150357,2
30150406,0
30152177,9
30152553,8
30153101,47
30153527,8
30153699,0
30154255,1
30155444,1
30156697,0
30156908,3
30157285,0
30158061,5
30158174,6
30158735,1
30158743,0
30158934,6
30159356,2
30159383,6
30160152,13
30161160,19
30161460,0
30161645,11
30161866,0
30162689,9
30168118,2
30169107,14
30169470,0
30171467,3
30173614,0
30173864,39
30174660,0
30175521,12
30175606,3
30175779,1
30179231,0
30179704,14
30180208,54
30181399,6
30181691,0
30181945,3
30182093,1
30182137,7
30182955,4
30183115,0
30183428,0
30184318,4
30184570,8
30186121,0
30186549,6
30186632,8
